ervaring,trainingtype,500_split,2k tijd,binary_trainingtype,binary_geslacht,binary_gewichtsklasse
0,3x15',124.4,452.0,1,1,1
0,3x10',120.0,439.6,10000,1,1
0,8x3',117.4,462.4,10011,1,1
0,5x8',118.5,462.2,101010,1,1
0,6x6',122.3,449.5,101000,1,1
0,5x8',118.6,449.5,101010,1,1
0,3x10',126.9,468.5,10000,1,1
0,3x10',133.5,479.6,10000,1,1
0,2x10',139.5,483.8,101100,1,1
0,3x10',135.1,489.6,10000,1,1
0,2x2000m,119.4,462.4,1100,1,1
0,6x6',131.4,468.5,101000,1,1
0,3x3000m,117.5,441.6,100001,1,1
0,3x15',132.3,458.0,1,1,1
0,3x2000m,119.7,450.2,11,1,1
0,3x10',122.2,469.0,10000,1,1
0,3x10',133.2,480.2,10000,1,1
0,3x10',125.0,469.8,10000,1,1
0,8x3',109.3,434.4,10011,1,1
0,1500m+750m,119.1,473.2,100110,1,1
0,3x10',132.2,489.6,10000,1,1
0,6x6',121.6,462.4,101000,1,1
0,3x2000m,123.3,462.0,11,1,1
0,1500m+750m,109.2,442.8,100110,1,1
0,8x3',114.3,441.6,10011,1,1
0,3x10',131.5,479.6,10000,1,1
0,8x3',113.3,439.6,10011,1,1
0,2x2000m,126.0,483.8,1100,1,1
0,3x2000m,123.8,467.2,11,1,1
0,8x3',111.2,462.2,10011,1,1
0,3x2000m,123.9,464.8,11,1,1
0,3x2000m,124.2,454.1,11,1,1
0,3x10',125.5,491.2,10000,1,1
0,8x3',110.2,439.6,10011,1,1
0,3x8',130.9,472.0,11111,1,1
0,8x3',119.3,462.0,10011,1,1
0,3x10',133.8,480.2,10000,1,1
0,3x10',131.6,480.8,10000,1,1
0,8x3',119.8,460.0,10011,1,1
0,3x3000m,120.3,439.6,100001,1,1
0,8x3',117.8,460.0,10011,1,1
0,3x12',123.0,462.0,11000,1,1
0,3x2000m,116.7,447.8,11,1,1
0,8x3',111.8,462.2,10011,1,1
0,8x3',118.6,449.5,10011,1,1
0,8x3',112.7,439.6,10011,1,1
0,3x12',124.3,458.8,11000,1,1
0,3x10',133.2,472.8,10000,1,1
0,1',111.9,471.7,1001,1,1
0,2x3000m,115.4,441.6,100100,1,1
0,3x11',122.0,462.4,100111,1,1
0,4x500m,104.3,450.8,100000,1,1
0,3x2000m,123.9,467.2,11,1,1
0,3x12',124.1,469.6,11000,1,1
0,3x10',121.2,455.7,10000,1,1
0,4x5',117.1,463.3,10111,1,1
0,8x3',114.2,454.1,10011,1,1
0,3x10',119.9,469.0,10000,1,1
0,1',114.8,493.5,1001,1,1
0,3x10',133.5,493.5,10000,1,1
0,3x1000m,119.9,479.2,110,1,1
0,6x6',120.7,449.5,101000,1,1
0,3x12',121.9,449.6,11000,1,1
0,3x12',127.0,469.2,11000,1,1
0,3x10',122.0,454.1,10000,1,1
0,5x8',119.4,458.4,101010,1,1
0,5x8',126.0,468.5,101010,1,1
0,3x10',126.3,476.0,10000,1,1
0,3x10',121.8,464.8,10000,1,1
0,3x12',120.9,449.5,11000,1,1
0,1',116.9,469.1,1001,1,1
0,3x2000m,130.8,487.7,11,1,1
0,6x6',124.4,462.2,101000,1,1
0,3x10',136.7,472.6,10000,1,1
0,5x8',119.6,458.4,101010,1,1
0,8x3',117.3,439.6,10011,1,1
0,2x2000m,118.6,469.0,1100,1,1
0,3x2000m,123.2,475.2,11,1,1
0,3x2000m,131.0,467.9,11,1,1
0,2000m,118.0,472.0,1010,1,1
0,3x2000m,121.1,462.2,11,1,1
0,1500m+750m,122.8,491.2,100110,1,1
0,3x10',125.3,480.8,10000,1,1
0,3x2000m,121.2,462.9,11,1,1
0,3x10',126.7,472.8,10000,1,1
0,4x5',121.9,477.6,10111,1,1
0,3x8',125.8,469.6,11111,1,1
0,3x3000m,118.7,434.4,100001,1,1
0,3x10',130.4,471.7,10000,1,1
0,8x3',111.6,434.4,10011,1,1
0,8x3',117.6,458.4,10011,1,1
0,8x3',116.7,452.0,10011,1,1
0,3x10',118.3,462.4,10000,1,1
0,3x3000m,122.3,458.8,100001,1,1
0,3x10',138.1,479.6,10000,1,1
0,3x2000m,126.1,469.0,11,1,1
0,3x10',128.7,496.3,10000,1,1
0,3x12',129.4,460.0,11000,1,1
0,1',115.2,480.2,1001,1,1
0,3x10',142.5,480.2,10000,1,1
0,3x2000m,127.3,476.0,11,1,1
0,1',122.4,480.2,1001,1,1
0,3x10',131.5,472.8,10000,1,1
0,6x6',129.4,468.5,101000,1,1
0,1',110.9,469.1,1001,1,1
0,3x2000m,122.4,455.9,11,1,1
0,3x1000m,119.8,473.2,110,1,1
0,3x15',130.3,460.5,1,1,1
0,8x3',114.5,434.4,10011,1,1
0,3x2000m,123.5,462.0,11,1,1
0,2x2000m,121.7,471.7,1100,1,1
0,8x3',117.2,462.0,10011,1,1
0,8x3',112.5,434.4,10011,1,1
0,5x8',120.0,462.0,101010,1,1
0,3x2000m,121.5,458.8,11,1,1
0,3x1000m,118.0,476.0,110,1,1
0,3x13',123.0,454.1,101001,1,1
0,2x10',137.4,493.5,101100,1,1
0,3x10',128.0,491.2,10000,1,1
0,3x3000m,121.7,449.6,100001,1,1
0,3x12',125.3,469.6,11000,1,1
0,3x2000m,120.8,458.4,11,1,1
0,1',112.4,479.6,1001,1,1
0,3x2000m,127.9,487.7,11,1,1
0,3x2000m,122.8,469.0,11,1,1
0,3x2000m,125.1,450.2,11,1,1
0,3x10',135.1,483.8,10000,1,1
0,3x8',124.6,491.2,11111,1,1
0,3x10',126.2,468.5,10000,1,1
0,3x2000m,128.5,473.2,11,1,1
0,8x3',115.8,460.0,10011,1,1
0,3x1000m,110.9,463.3,110,1,1
0,3x10',127.2,448.8,10000,1,1
0,3x10',123.2,469.8,10000,1,1
0,2x2000m,119.9,458.4,1100,1,1
0,3x12',121.2,449.6,11000,1,1
0,4x5',125.5,460.5,10111,1,1
0,1',116.9,480.2,1001,1,1
0,3x10',129.0,477.6,10000,1,1
0,2x2000m,120.1,476.3,1100,1,1
0,3x2000m,123.5,464.8,11,1,1
0,3x10',128.2,472.6,10000,1,1
0,3x2000m,123.0,462.0,11,1,1
0,3x2000m,117.2,451.5,11,1,1
0,8x3',113.9,439.6,10011,1,1
0,2x2000m,119.0,462.0,1100,1,1
0,4x5',123.2,477.6,10111,1,1
0,1',118.8,483.8,1001,1,1
0,1',122.6,471.7,1001,1,1
0,3x15',134.4,451.7,1,1,1
0,3x3000m,125.4,458.8,100001,1,1
0,3x2000m,128.6,472.8,11,1,1
0,3x15',128.5,452.0,1,1,1
0,8x3',116.7,462.2,10011,1,1
0,2x2000m,117.7,460.0,1100,1,1
0,1500m,115.6,465.6,1000,1,1
0,8x3',115.0,447.2,10011,1,1
0,3x10',132.6,477.6,10000,1,1
0,3x3000m,123.0,458.8,100001,1,1
0,2x2000m,127.2,479.6,1100,1,1
0,2x3000m,117.6,434.4,100100,1,1
0,4x500m,104.0,451.6,100000,1,1
0,8x3',118.2,462.0,10011,1,1
0,3x1000m,116.6,464.8,110,1,1
0,6x6',123.5,462.0,101000,1,1
0,3x2000m,114.5,451.2,11,1,1
0,1',111.5,462.0,1001,1,1
0,3x8',126.0,470.4,11111,1,1
0,3x10',115.4,458.0,10000,1,1
0,3x10',123.5,454.8,10000,1,1
0,3x2000m,131.2,473.2,11,1,1
0,3x12',128.5,478.8,11000,1,1
0,1',114.7,496.3,1001,1,1
0,8x3',115.8,434.4,10011,1,1
0,3x12',125.3,468.4,11000,1,1
0,3x10',122.3,454.8,10000,1,1
0,2x2000m,123.5,496.3,1100,1,1
0,2x2000m,130.1,496.3,1100,1,1
0,2x10',147.1,472.6,101100,1,1
0,3x10',129.3,496.3,10000,1,1
0,4x500m,112.8,455.2,100000,1,1
0,8x3',114.3,449.6,10011,1,1
0,3x10',122.6,448.8,10000,1,1
0,6x6',120.3,458.4,101000,1,1
0,8x3',119.5,460.0,10011,1,1
0,2x2000m,122.8,483.8,1100,1,1
0,1',121.7,483.8,1001,1,1
0,3x12',129.1,460.0,11000,1,1
0,4x500m,106.7,439.6,100000,1,1
0,8x3',118.5,460.0,10011,1,1
0,1',111.9,480.2,1001,1,1
0,3x2000m,123.5,450.2,11,1,1
0,3x10',116.7,458.4,10000,1,1
0,8x3',116.2,447.2,10011,1,1
0,3x10',122.9,464.8,10000,1,1
0,3x3000m,117.5,441.6,100001,1,1
0,3x10',127.5,469.1,10000,1,1
0,6x6',123.8,462.0,101000,1,1
0,1500m+750m,112.2,469.6,100110,1,1
0,4x5',122.8,451.7,10111,1,1
0,1',111.4,479.6,1001,1,1
0,8x3',113.4,462.0,10011,1,1
0,8x3',113.4,434.4,10011,1,1
0,1',111.4,483.8,1001,1,1
0,3x8',133.5,472.8,11111,1,1
0,6x6',134.5,468.5,101000,1,1
0,3x10',126.6,467.2,10000,1,1
0,3x3000m,125.6,458.8,100001,1,1
0,3x15',135.1,465.6,1,1,1
0,3x8',125.8,469.6,11111,1,1
0,1',114.2,496.3,1001,1,1
0,3x10',126.8,475.2,10000,1,1
0,3x10',116.4,455.7,10000,1,1
0,3x10',126.4,468.5,10000,1,1
0,4x500m,116.6,472.0,100000,1,1
0,8x3',115.9,452.0,10011,1,1
0,2x10',140.6,480.2,101100,1,1
0,3x10',121.8,462.4,10000,1,1
0,2000m,116.3,467.2,1010,1,1
0,8x3',118.5,458.8,10011,1,1
0,8x3',119.8,447.2,10011,1,1
0,8x3',118.4,460.0,10011,1,1
0,4x5',119.9,475.2,10111,1,1
0,8x3',118.8,458.4,10011,1,1
0,3x8',126.0,469.6,11111,1,1
0,3x2000m,123.6,475.2,11,1,1
0,3x10',134.1,493.5,10000,1,1
0,2x2000m,119.3,458.4,1100,1,1
0,1',116.1,493.5,1001,1,1
0,8x3',115.2,449.6,10011,1,1
0,8x3',112.9,449.6,10011,1,1
0,1',117.5,476.3,1001,1,1
0,8x3',113.6,460.0,10011,1,1
0,3x2000m,120.1,451.2,11,1,1
0,3x10',118.5,462.2,10000,1,1
0,3x10',128.1,472.8,10000,1,1
0,3x2000m,119.4,450.9,11,1,1
0,3x10',126.5,470.4,10000,1,1
0,3x3000m,113.6,434.4,100001,1,1
0,3x10',128.5,472.6,10000,1,1
0,1',115.0,479.6,1001,1,1
0,1',116.1,496.3,1001,1,1
0,3x10',127.1,476.0,10000,1,1
0,2x2000m,121.4,460.5,1100,1,1
0,6x6',122.6,462.4,101000,1,1
0,3x12',123.6,466.0,11000,1,1
0,3x10',128.7,475.2,10000,1,1
0,3x10',127.0,470.4,10000,1,1
0,2x2000m,119.9,454.1,1100,1,1
0,8x3',119.5,460.0,10011,1,1
0,8x3',119.7,454.1,10011,1,1
0,1',108.3,449.5,1001,1,1
0,3x10',135.7,480.2,10000,1,1
0,3x10',135.4,471.7,10000,1,1
0,3x10',124.5,465.6,10000,1,1
0,3x10',129.3,476.3,10000,1,1
0,2x2000m,122.2,483.8,1100,1,1
0,3x10',132.3,480.2,10000,1,1
0,1',110.9,471.7,1001,1,1
0,3x10',126.4,479.2,10000,1,1
0,3x3000m,128.2,458.8,100001,1,1
0,8x3',116.5,460.0,10011,1,1
0,3x2000m,121.3,454.1,11,1,1
0,3x12',123.4,449.5,11000,1,1
0,8x3',114.7,469.0,10011,1,1
0,3x1000m,121.0,472.8,110,1,1
0,3x10',128.7,472.8,10000,1,1
0,4x5',117.8,477.6,10111,1,1
0,3x15',134.7,472.3,1,1,1
0,3x10',118.4,469.0,10000,1,1
0,3x3000m,122.5,452.0,100001,1,1
0,4x500m,107.8,452.0,100000,1,1
0,6x750m,108.8,452.0,100101,1,1
0,3x15',127.2,458.8,1,1,1
0,3x10',133.5,472.6,10000,1,1
0,4x500m,108.4,458.8,100000,1,1
0,3x10',132.6,480.2,10000,1,1
0,1',114.6,480.2,1001,1,1
0,3x15',127.4,458.8,1,1,1
0,3x10',117.4,462.4,10000,1,1
0,2x3000m,124.0,460.0,100100,1,1
0,8x3',115.8,447.2,10011,1,1
0,3x2000m,121.9,455.9,11,1,1
0,3x2000m,122.0,451.7,11,1,1
0,3x2000m,129.6,479.2,11,1,1
0,3x2000m,120.5,462.4,11,1,1
0,2x3000m,115.0,439.6,100100,1,1
0,3x13',123.5,462.0,101001,1,1
0,2x2000m,120.5,465.6,1100,1,1
0,3x10',120.5,462.2,10000,1,1
0,1',109.6,468.5,1001,1,1
0,3x2000m,120.4,469.0,11,1,1
0,2x2000m,120.7,454.1,1100,1,1
0,8x3',110.0,462.4,10011,1,1
0,3x10',117.1,462.0,10000,1,1
0,5x8',119.2,462.0,101010,1,1
0,3x2000m,124.8,477.6,11,1,1
0,6x6',120.2,462.2,101000,1,1
0,3x10',125.2,479.2,10000,1,1
0,1',119.1,493.5,1001,1,1
0,3x2000m,126.2,458.4,11,1,1
0,3x12',121.4,447.2,11000,1,1
0,1',121.7,480.2,1001,1,1
0,5x8',119.3,462.2,101010,1,1
0,8x3',111.9,458.4,10011,1,1
0,3x2000m,136.3,480.8,11,1,1
0,4x500m,114.6,486.0,100000,1,1
0,3x15',134.2,450.2,1,1,1
0,4x500m,112.9,466.7,100000,1,1
0,3x8',127.7,470.4,11111,1,1
0,3x2000m,121.7,451.7,11,1,1
0,3x10',126.7,472.8,10000,1,1
0,8x3',115.2,462.4,10011,1,1
0,4x500m,107.3,452.0,100000,1,1
0,3x1000m,119.0,476.0,110,1,1
0,1',113.8,483.8,1001,1,1
0,6x750m,115.8,460.0,100101,1,1
0,1',113.4,469.1,1001,1,1
0,5x8',120.5,462.4,101010,1,1
0,6x750m,113.6,447.2,100101,1,1
0,3x10',124.1,458.8,10000,1,1
0,3x10',132.9,476.3,10000,1,1
0,3x8',126.0,473.2,11111,1,1
0,3x1000m,114.7,465.6,110,1,1
0,2000m,116.9,464.6,1010,1,1
0,2x2000m,116.0,455.7,1100,1,1
0,3x2000m,135.4,487.7,11,1,1
0,20',119.7,462.2,101011,1,1
0,2x2000m,119.9,472.6,1100,1,1
0,3x1000m,112.7,455.7,110,1,1
0,3x10',132.6,469.1,10000,1,1
0,2x19',126.5,449.6,100011,1,1
0,8x3',117.0,454.1,10011,1,1
0,3x10',123.3,464.8,10000,1,1
0,3x15',130.4,447.8,1,1,1
0,3x12',130.1,489.2,11000,1,1
0,3x12',119.3,442.0,11000,1,1
0,3x2000m,128.1,465.6,11,1,1
0,3x12',122.2,462.4,11000,1,1
0,3x15',119.5,434.4,1,1,1
0,3x3000m,122.5,447.2,100001,1,1
0,3x11',124.2,462.0,100111,1,1
0,8x3',115.3,441.6,10011,1,1
0,4x5',124.4,451.7,10111,1,1
0,6x750m,115.4,460.0,100101,1,1
0,3x3000m,127.0,458.8,100001,1,1
0,1500m+750m,117.5,472.8,100110,1,1
0,2x19',129.2,458.8,100011,1,1
0,1',115.8,493.5,1001,1,1
0,2x2000m,118.0,469.8,1100,1,1
0,1',112.8,462.2,1001,1,1
0,3x15',134.9,450.9,1,1,1
0,1',113.4,471.7,1001,1,1
0,3x2000m,130.3,468.7,11,1,1
0,3x12',127.7,472.0,11000,1,1
0,3x10',128.7,469.1,10000,1,1
0,3x1000m,116.0,460.5,110,1,1
0,8x3',115.5,449.6,10011,1,1
0,3x10',127.9,477.6,10000,1,1
0,3x10',122.0,451.2,10000,1,1
0,3x12',123.4,462.2,11000,1,1
0,3x10',130.6,469.1,10000,1,1
0,3x3000m,119.1,439.6,100001,1,1
0,3x10',118.0,458.0,10000,1,1
0,8x3',112.3,439.6,10011,1,1
0,3x10',127.5,470.4,10000,1,1
0,3x10',122.8,469.6,10000,1,1
0,3x3000m,122.6,449.6,100001,1,1
0,4x5',116.8,451.2,10111,1,1
0,3x10',125.7,480.8,10000,1,1
0,3x2000m,130.7,480.8,11,1,1
0,3x10',135.7,489.6,10000,1,1
0,1',123.0,479.6,1001,1,1
0,7x3',116.2,458.8,100010,1,1
0,8x3',113.9,447.2,10011,1,1
0,1500m+750m,117.5,473.2,100110,1,1
0,3x10',134.5,483.8,10000,1,1
0,3x2000m,127.1,468.5,11,1,1
0,3x10',120.3,469.0,10000,1,1
0,3x10',130.4,489.6,10000,1,1
0,3x2000m,122.5,458.4,11,1,1
0,8x3',109.4,441.6,10011,1,1
0,3x10',132.9,480.2,10000,1,1
0,3x10',120.5,449.5,10000,1,1
0,4x500m,116.9,486.0,100000,1,1
0,3x10',140.6,483.8,10000,1,1
0,3x10',129.5,476.3,10000,1,1
0,3x2000m,122.8,462.4,11,1,1
0,1',114.5,479.6,1001,1,1
0,3x10',123.0,468.5,10000,1,1
0,3x10',124.8,473.2,10000,1,1
0,8x3',110.0,434.4,10011,1,1
0,3x2000m,122.3,460.5,11,1,1
0,1',113.4,496.3,1001,1,1
0,3x2000m,129.4,455.9,11,1,1
0,2x2000m,121.5,469.1,1100,1,1
0,3x10',128.7,496.3,10000,1,1
0,3x2000m,121.7,462.9,11,1,1
0,8x3',116.2,449.5,10011,1,1
0,1',113.6,496.3,1001,1,1
0,3x10',129.3,491.2,10000,1,1
0,7x3',116.8,458.8,100010,1,1
0,4x500m,108.9,449.6,100000,1,1
0,4x500m,110.5,455.2,100000,1,1
0,1',113.0,483.8,1001,1,1
0,3x10',119.9,462.0,10000,1,1
0,6x750m,113.2,449.6,100101,1,1
0,1',115.0,479.6,1001,1,1
0,8x3',112.2,449.5,10011,1,1
0,8x3',112.6,447.2,10011,1,1
0,4x500m,108.7,447.2,100000,1,1
0,3x10',123.5,469.8,10000,1,1
0,3x12',116.9,439.6,11000,1,1
0,2000m,118.8,475.2,1010,1,1
0,3x1000m,118.3,472.8,110,1,1
0,4x5',120.4,455.7,10111,1,1
0,6x6',124.4,462.4,101000,1,1
0,1',112.0,471.7,1001,1,1
0,3x10',123.7,462.2,10000,1,1
0,3x10',119.5,439.6,10000,1,1
0,2000m,112.8,451.2,1010,1,1
0,3x3000m,119.2,439.6,100001,1,1
0,8x3',113.9,441.6,10011,1,1
0,2x10',143.7,480.2,101100,1,1
0,3x3000m,125.4,460.0,100001,1,1
0,2x2000m,124.6,483.8,1100,1,1
0,3x2000m,123.2,458.4,11,1,1
0,3x2000m,119.0,462.4,11,1,1
0,1',112.4,496.3,1001,1,1
0,8x3',114.2,458.4,10011,1,1
0,3x11',124.9,462.0,100111,1,1
0,3x11',123.2,462.2,100111,1,1
0,3x13',127.5,468.5,101001,1,1
0,8x3',116.8,454.1,10011,1,1
0,3x10',128.2,472.0,10000,1,1
0,3x10',124.3,462.0,10000,1,1
0,3x10',134.8,480.2,10000,1,1
0,1',115.8,472.6,1001,1,1
0,1500m,115.2,468.7,1000,1,1
0,3x10',122.9,454.1,10000,1,1
0,8x3',108.4,449.5,10011,1,1
0,3x10',123.4,464.8,10000,1,1
0,20',120.6,462.0,101011,1,1
0,1500m+750m,117.3,470.4,100110,1,1
1,5x5',109.0,392.0,0,0,1
1,3x2000m,101.2,381.6,11,0,1
1,3x2000m,104.9,389.4,11,0,1
1,4x1500m,99.2,394.1,101,0,1
1,3x1000m,91.8,371.8,110,0,1
1,3x20',119.0,392.0,10,0,1
1,4x1500m,102.1,389.4,101,0,1
1,4x1500m,101.5,389.4,101,0,1
1,3x1000m,94.9,381.6,110,0,1
1,3x2000m,106.2,394.1,11,0,1
1,4x1500m,95.7,371.8,101,0,1
1,6x500m,93.3,381.6,111,0,1
1,3x20',119.3,390.4,10,0,1
1,3x2000m,102.4,381.6,11,0,1
1,3x20',117.5,379.9,10,0,1
1,3x2000m,104.0,394.1,11,0,1
1,3x2000m,100.0,371.8,11,0,1
1,5x5',104.9,382.2,0,0,1
1,3x15',121.2,382.2,1,0,1
1,3x20',117.6,392.0,10,0,1
1,5x5',104.6,379.9,0,0,1
1,4x1500m,99.3,389.4,101,0,1
1,3x2000m,99.2,371.8,11,0,1
1,5x5',106.2,392.0,0,0,1
1,6000m,105.2,390.4,100,0,1
1,6x500m,92.6,381.6,111,0,1
1,3x2000m,101.4,381.6,11,0,1
1,3x2000m,106.1,390.4,11,0,1
1,3x2000m,105.0,394.1,11,0,1
1,3x20',131.4,390.4,10,0,1
1,4x1500m,102.0,390.4,101,0,1
1,3x2000m,104.9,390.4,11,0,1
1,4x1500m,101.8,389.4,101,0,1
1,3x20',118.2,382.2,10,0,1
1,3x2000m,100.8,381.6,11,0,1
1,3x20',117.7,392.0,10,0,1
1,3x2000m,100.3,371.8,11,0,1
1,3x2000m,99.7,371.8,11,0,1
1,6x500m,92.6,389.4,111,0,1
1,1500m,93.0,371.8,1000,0,1
1,3x2000m,101.8,381.6,11,0,1
1,3x2000m,103.7,390.4,11,0,1
1,3x1000m,99.2,389.4,110,0,1
1,3x20',117.7,392.0,10,0,1
1,3x2000m,105.7,389.4,11,0,1
1,3x20',117.1,371.8,10,0,1
1,6000m,100.0,371.8,100,0,1
1,5x5',104.1,379.9,0,0,1
1,3x20',124.6,371.8,10,0,1
1,3x20',115.5,379.9,10,0,1
1,3x1000m,94.8,389.4,110,0,1
1,3x20',123.3,390.4,10,0,1
1,6x500m,93.1,389.4,111,0,1
1,3x2000m,105.3,390.4,11,0,1
1,3x2000m,105.3,390.4,11,0,1
1,6x500m,90.8,371.8,111,0,1
1,4x1500m,101.6,394.1,101,0,1
1,3x20',118.6,381.6,10,0,1
1,4x1500m,103.6,394.1,101,0,1
1,3x2000m,101.1,381.6,11,0,1
1,3x1000m,94.9,381.6,110,0,1
1,4x1500m,102.3,394.1,101,0,1
1,4x1500m,101.3,394.1,101,0,1
1,6x500m,94.9,389.4,111,0,1
1,2000m,95.4,381.6,1010,0,1
1,3x2000m,99.1,371.8,11,0,1
1,5x5',107.1,390.2,0,0,1
1,6x500m,92.7,381.6,111,0,1
1,4x1500m,104.1,390.4,101,0,1
1,1500m,98.4,390.4,1000,0,1
1,3x2000m,105.0,394.1,11,0,1
1,6x500m,90.7,371.8,111,0,1
1,2000m,97.4,389.4,1010,0,1
1,5x5',104.5,382.2,0,0,1
1,3x20',125.5,371.8,10,0,1
1,5x5',104.0,379.9,0,0,1
1,3x2000m,106.7,390.4,11,0,1
1,3x20',121.7,392.0,10,0,1
1,6x500m,92.2,381.6,111,0,1
1,5x5',102.7,390.2,0,0,1
1,2000m,97.6,390.4,1010,0,1
1,3x15',121.0,382.2,1,0,1
1,3x2000m,108.2,390.4,11,0,1
1,6x500m,94.1,390.4,111,0,1
1,6x500m,92.9,381.6,111,0,1
1,4x1500m,101.5,389.4,101,0,1
1,4x1500m,98.4,371.8,101,0,1
1,4x1500m,101.2,381.6,101,0,1
1,4x1500m,100.3,381.6,101,0,1
1,3x20',120.9,390.2,10,0,1
1,3x2000m,102.1,389.4,11,0,1
1,3x20',119.5,382.2,10,0,1
1,3x20',120.9,390.2,10,0,1
1,3x2000m,100.7,381.6,11,0,1
1,6000m,104.7,381.6,100,0,1
1,1x2000m,94.25,377.0,101110,0,1
1,4x1500m,98.5,371.8,101,0,1
1,3x1000m,92.8,371.8,110,0,1
1,3x20',126.2,389.4,10,0,1
1,4x1500m,102.5,390.4,101,0,1
1,6x500m,93.3,390.4,111,0,1
1,3x2000m,103.6,381.6,11,0,1
1,3x20',116.5,390.4,10,0,1
1,3x2000m,102.5,389.4,11,0,1
1,6x500m,95.2,390.4,111,0,1
1,4x1500m,100.5,381.6,101,0,1
1,3x20',117.9,382.2,10,0,1
1,3x15',120.0,382.2,1,0,1
1,3x2000m,104.1,394.1,11,0,1
1,3x2000m,106.6,390.4,11,0,1
1,6000m,102.8,389.4,100,0,1
1,3x2000m,101.4,371.8,11,0,1
1,3x20',118.2,382.2,10,0,1
1,3x2000m,106.2,394.1,11,0,1
1,3x2000m,104.0,394.1,11,0,1
1,5x5',105.5,390.2,0,0,1
1,3x20',114.3,371.8,10,0,1
1,2x2000m,96.975,382.8,1100,0,1
1,3x2000m,101.8,389.4,11,0,1
1,6000m,106.9,390.4,100,0,1
1,30',106.0,371.8,1011,0,1
1,3x1000m,98.1,390.4,110,0,1
1,3x20',120.9,390.2,10,0,1
1,3x2000m,99.3,371.8,11,0,1
1,3x2000m,100.6,371.8,11,0,1
1,4x1500m,98.9,381.6,101,0,1
1,1',81.7,390.4,1001,0,1
1,1500m,95.6,389.4,1000,0,1
1,3x2000m,106.3,389.4,11,0,1
1,5x5',105.4,382.2,0,0,1
1,3x20',129.0,390.4,10,0,1
1,3x2000m,107.3,390.4,11,0,1
1,3x20',118.6,382.2,10,0,1
1,3x2000m,104.7,390.4,11,0,1
1,3x2000m,101.9,394.1,11,0,1
1,3x15',119.9,392.0,1,0,1
1,3x1000m,96.2,390.4,110,0,1
1,3x1000m,94.6,381.6,110,0,1
1,6x500m,90.5,371.8,111,0,1
1,4x1500m,102.3,394.1,101,0,1
1,3x2000m,108.3,390.4,11,0,1
1,3x1000m,95.4,389.4,110,0,1
1,3x2000m,102.7,389.4,11,0,1
1,3x2000m,106.0,394.1,11,0,1
1,3x2000m,106.2,390.4,11,0,1
1,3x2000m,107.7,390.4,11,0,1
1,3x2000m,99.9,371.8,11,0,1
1,6000m,101.6,381.6,100,0,1
1,6x500m,92.9,389.4,111,0,1
1,5x5',109.1,392.0,0,0,1
1,6x500m,90.7,371.8,111,0,1
1,4x1500m,97.6,394.1,101,0,1
1,6x500m,92.7,389.4,111,0,1
1,3x20',110.1,371.8,10,0,1
1,6000m,106.8,394.1,100,0,1
1,3x2000m,102.0,394.1,11,0,1
1,5x5',103.8,390.2,0,0,1
1,3x2000m,107.3,390.4,11,0,1
1,3x2000m,104.7,389.4,11,0,1
1,6x500m,93.2,389.4,111,0,1
